3;588;586.83;INSERT;19298.76;10
4;1764;1173.65;INSERT;8399.36;10
5;2945;1183.37;INSERT;8505.08;10
6;4306;1363.73;INSERT;7276.98;10
7;5712;1403.19;INSERT;7167.72;10
8;7291;1580.58;INSERT;6290.21;10
9;8846;1555;INSERT;6405.68;10
10;10298;1453.45;INSERT;6886.21;10
11;11510;1212;INSERT;8221.85;10
12;13035;1525;INSERT;6538.39;10
13;14610;1575;INSERT;6358.62;10
14;15993;1383;INSERT;7210.49;10
15;17602;1607.39;INSERT;6237.48;10
16;19377;1776.78;INSERT;5621.99;10
17;20816;1437.56;INSERT;6954.23;10
18;22248;1423.46;INSERT;6986.47;10
19;23572;1331.99;INSERT;7551.44;10
20;25262;1690;INSERT;5898.01;10
21;26686;1424;INSERT;6974.67;10
22;27971;1281.16;INSERT;7775.04;10
23;29320;1354.42;INSERT;7461.82;10
24;31035;1715;INSERT;5683.1;10
25;32704;1664.01;INSERT;6138.09;10
26;33998;1297.89;INSERT;7685.1;10
27;35267;1269;INSERT;7862.94;10
28;37010;1743;INSERT;5716.65;10
29;38620;1610;INSERT;6236.85;10
30;40569;1947.05;INSERT;5099.56;10
31;42147;1579.58;INSERT;6358.07;10
32;43419;1269.46;INSERT;7844.65;10
33;44616;1199.4;INSERT;8335.96;10
34;46008;1392;INSERT;7212.63;10
35;47692;1682.32;INSERT;5803.26;10
36;49082;1390;INSERT;7154.55;10
37;50269;1177.58;INSERT;8606.86;10
38;51596;1337.7;INSERT;7513.99;10
39;53159;1563;INSERT;6336.1;10
40;54812;1653;INSERT;6042.17;10
41;56206;1394;INSERT;7255.62;10
42;57782;1569.72;INSERT;6268.58;10
43;59468;1692.77;INSERT;6002.31;10
44;61126;1659.66;INSERT;6024.72;10
45;62835;1709;INSERT;5858.1;10
46;64532;1697;INSERT;5808.73;10
47;66189;1657;INSERT;6088.96;10
48;67591;1397.81;INSERT;7115.68;10
49;68982;1395.19;INSERT;7073.56;10
50;70582;1600;INSERT;6174.74;10
51;72093;1511;INSERT;6706.09;10
52;73443;1344.62;INSERT;7490.99;10
53;75220;1784.14;INSERT;5559.58;10
54;76925;1698.21;INSERT;5962.15;10
55;78831;1911.74;INSERT;5131.82;10
56;81012;2183.18;INSERT;4666.05;10
57;82959;1945.05;INSERT;5104.1;10
58;84648;1685.63;INSERT;5938.1;10
59;86523;1880.64;INSERT;5329.88;10
60;88206;1683;CLEANUP;12;10
60;88206;1683;INSERT;5445.6;10
61;89463;1255.74;INSERT;6909.11;10
62;90472;1006.99;CLEANUP;1;10
62;90472;1006.99;INSERT;9043.95;10
63;91913;1445.34;INSERT;5671.14;10
64;93512;1599;CLEANUP;1;10
64;93512;1599;INSERT;4548.62;10
65;94805;1293;CLEANUP;1;10
65;94805;1293;INSERT;5043.77;10
66;96043;1236.76;INSERT;4832;10
67;97426;1376.12;CLEANUP;2;10
67;97426;1376.12;INSERT;4080.2;10
68;98473;1052.26;CLEANUP;1;10
68;98473;1052.26;INSERT;4279.81;10
69;99332;857.29;CLEANUP;1;10
69;99332;857.29;INSERT;2918.58;10
70;99801;470.41;INSERT;2126.17;10
70;100000;405.3;CLEANUP;1;10
70;100000;405.3;INSERT;2477.84;10
3;718;717.28;INSERT;16172;10
4;2093;1377.76;INSERT;7174.58;10
5;3715;1617.15;INSERT;6106.46;10
6;4674;961.89;INSERT;10470.76;10
7;5856;1182;INSERT;8450.57;10
8;7381;1521.96;INSERT;6558.01;10
9;8813;1434.87;INSERT;6972.1;10
10;10763;1950;INSERT;5165.58;10
11;12159;1387.67;INSERT;7098.46;10
12;12993;839.03;INSERT;12043.46;10
