3;97;97;INSERT;41952.84;10
4;1397;1298.7;INSERT;10047.34;10
5;3034;1638.64;INSERT;6121.64;10
6;4683;1649;INSERT;6050.3;10
7;6184;1498;INSERT;6634.48;10
8;7554;1372.75;INSERT;7271.65;10
9;8944;1388.61;INSERT;7117.25;10
10;10308;1365.37;INSERT;7339.25;10
11;11907;1599;INSERT;6291.73;10
12;13539;1632;INSERT;6096.95;10
13;15483;1932.41;INSERT;5103.94;10
14;17171;1698.19;INSERT;5867.05;10
15;18873;1702;INSERT;5947.78;10
16;20924;2051;INSERT;4892.75;10
17;22696;1772;INSERT;5616.52;10
18;24193;1497;INSERT;6710.92;10
19;25572;1379;INSERT;6563.69;10
20;26860;1288;INSERT;8488.87;10
21;28479;1615.77;INSERT;6125.43;10
22;29941;1464.93;INSERT;6831.12;10
23;31163;1220.78;INSERT;8219.13;10
24;32681;1519.52;INSERT;6453.58;10
25;34019;1334;INSERT;7512.32;10
26;35150;1127.62;INSERT;8889.74;10
27;36777;1635.18;INSERT;6177.66;10
28;38275;1499.5;INSERT;6664.72;10
29;39849;1574;INSERT;6379.14;10
30;41133;1284;INSERT;7543.25;10
31;42290;1155.84;INSERT;8869.46;10
32;43529;1239;INSERT;7922.41;10
33;44663;1135.14;INSERT;8917.29;10
34;45974;1295.45;INSERT;7645.51;10
35;47074;1102.2;INSERT;9156.07;10
36;48535;1469.82;INSERT;6826.36;10
37;50071;1542.17;INSERT;6395.04;10
38;51580;1507.49;INSERT;6698.79;10
39;53917;1881.64;INSERT;5280.27;10
40;54866;1248.68;INSERT;8080.1;10
41;56606;1745.24;INSERT;5743.56;10
42;58195;1589;INSERT;6276.39;10
43;60010;1815;INSERT;5460.41;10
44;61687;1677;INSERT;6011.35;10
45;63529;1842;INSERT;5402.13;10
46;65309;1780;INSERT;5618.05;10
47;67427;2115.88;INSERT;4715.29;10
48;69039;1612;INSERT;6169.69;10
49;70333;1294;INSERT;7760.57;10
50;71486;1153;INSERT;8695.42;10
51;72971;1486.49;INSERT;6694.62;10
52;74383;1412;INSERT;6988.27;10
53;75567;1184;INSERT;8445.09;10
54;76845;1276.72;INSERT;7933.42;10
55;78225;1381.38;INSERT;7250.72;10
56;79908;1683;INSERT;5920.12;10
57;81328;1420;INSERT;7018.91;10
58;82744;1414.59;CLEANUP;9;10
58;82744;1414.59;INSERT;6856.6;10
59;84075;1332.33;CLEANUP;1;10
59;84075;1332.33;INSERT;6590.06;10
60;85449;1372.63;INSERT;5874.06;10
61;86643;1195.2;INSERT;6671.24;10
62;88016;1373;INSERT;5842.67;10
63;89334;1318;INSERT;6074.06;10
64;90626;1292;CLEANUP;3;10
64;90626;1292;INSERT;5853.54;10
65;92198;1572;INSERT;4337.03;10
66;93577;1377.62;INSERT;5158.17;10
67;94624;1048.05;CLEANUP;1;10
67;94624;1048.05;INSERT;6632.2;10
68;95919;1293.71;INSERT;4622.2;10
69;98034;1080.74;CLEANUP;1;10
69;98034;1080.74;INSERT;3773.85;10
70;98071;880.95;INSERT;3372.32;10
71;98811;740;CLEANUP;1;10
71;98811;740;INSERT;4024.03;10
72;99697;886;INSERT;2263.08;10
72;100000;655.84;CLEANUP;1;10
72;100000;655.84;INSERT;2539.83;10
3;593;592.41;INSERT;19885.32;10
4;1886;1293;INSERT;7630.87;10
5;3213;1328.33;INSERT;7596.5;10
6;4740;1527;INSERT;6486.22;10
7;6784;2044;INSERT;4896.57;10
8;8114;1330;INSERT;7495.48;10
9;9632;1518;INSERT;6558.62;10
10;11559;1927;INSERT;5157.21;10
11;12847;1288;INSERT;7749.65;10
12;14566;1719;INSERT;5827.98;10
13;16889;2323;INSERT;4305;10
14;18767;1878;INSERT;5336.01;10
15;20661;1888.33;INSERT;5278.43;10
16;22012;1352.35;INSERT;7346.17;10
17;23462;1451.45;INSERT;6937.59;10
18;24856;1395.4;INSERT;7136.1;10
19;26601;1738.05;INSERT;5700.8;10
20;28242;1647.59;INSERT;6011.9;10
21;29686;1441.12;INSERT;6959.14;10
22;30823;1139.28;INSERT;8526.16;10
23;31695;872;INSERT;11849.46;10
24;33208;1513;INSERT;6656.58;10
