7;264;264;INSERT;663503.03;100
8;2773;2501.5;INSERT;85187.02;100
9;5393;2617.38;INSERT;38844.43;100
10;8992;3613.45;INSERT;27474.14;100
11;12760;3768;INSERT;25886.26;100
12;16543;3783;INSERT;27085.84;100
13;20346;3803;INSERT;26194.08;100
14;24548;4189.43;INSERT;22850.43;100
15;28024;3486.46;INSERT;29424.53;100
16;31171;3147;INSERT;31706.49;100
17;34479;3308;INSERT;30847.65;100
18;38107;3620.76;INSERT;27027.78;100
19;41289;3178.82;INSERT;32037.91;100
20;45643;4367.1;INSERT;22786.27;100
21;49753;4105.89;INSERT;24421.96;100
22;53694;3944.94;INSERT;25292.76;100
23;57781;4087;INSERT;24448.62;100
24;62127;4341.66;INSERT;23184.95;100
25;64916;2783.43;INSERT;34253.79;100
26;67199;2283;INSERT;45092.17;100
27;70107;2908;INSERT;34723.87;100
28;73318;3220.66;INSERT;30647.23;100
29;76607;3289;INSERT;31127.5;100
30;79115;2508;INSERT;36755.75;100
31;81535;2420;INSERT;43191.62;100
32;84805;3256.97;INSERT;30912.43;100
33;87292;2464.82;INSERT;40065.54;100
34;89624;2355.56;INSERT;41866.32;100
35;93050;3432.87;INSERT;29551.35;100
36;96159;3112.11;INSERT;32513.95;100
37;98951;2789.21;INSERT;35115.32;100
38;101942;2993.99;INSERT;34233.56;100
39;105085;3130.48;INSERT;32050.79;100
40;108218;3145.58;INSERT;31248.87;100
41;110878;2660;INSERT;38396.22;100
42;113976;3098;INSERT;31463.7;100
43;117028;3052;INSERT;31701.26;100
44;119979;2951;INSERT;35693.13;100
45;122739;2760;INSERT;34262.35;100
46;125212;2473;INSERT;41808.43;100
47;128792;3580;INSERT;28520.76;100
48;132749;3953.05;INSERT;25163.69;100
49;135822;3063.81;INSERT;33207.54;100
50;139633;3826.31;INSERT;25783.24;100
51;143385;3752;INSERT;26388.78;100
52;147032;3647;INSERT;27604.44;100
53;150649;3617;INSERT;27559.81;100
54;154187;3534.47;INSERT;28904.52;100
55;158583;4400.4;INSERT;21913.02;100
56;161405;2822;INSERT;35561.57;100
57;164182;2777;INSERT;36469.64;100
58;166960;2769.69;INSERT;35668.69;100
59;169744;2789.58;INSERT;36426.86;100
60;172606;2864.86;INSERT;34110.83;100
61;175709;3103;INSERT;32724.46;100
62;178930;3217.78;INSERT;30829.25;100
63;181753;2806.16;INSERT;35565.86;100
64;183646;1898.7;INSERT;50248.59;100
65;184129;484.94;INSERT;178409.82;100
66;184377;238.92;INSERT;519057.08;100
67;184513;129.65;INSERT;304258.39;100
70;185168;200.86;INSERT;611474.24;100
70;185298;462.63;INSERT;133693.68;100
70;185306;160;INSERT;60274.19;100
72;185433;69.06;INSERT;1522530.63;100
74;185627;113.78;INSERT;779383.35;100
74;185642;306.12;INSERT;59102.11;100
74;185642;NaN;INSERT;163011;100
75;186060;573.39;INSERT;129479.8;100
76;186264;155.49;INSERT;497816.08;100
77;186554;420.9;INSERT;231470.5;100
3;218;218.22;INSERT;35122.57;10
4;1182;959.2;INSERT;10318.75;10
5;2345;1168.84;INSERT;8406.83;10
6;3582;1235.76;INSERT;8262.8;10
7;5058;1476;INSERT;6635.92;10
8;6546;1482.07;INSERT;6778.74;10
9;7838;1298.49;INSERT;7764.45;10
10;9321;1475.62;INSERT;6728.84;10
11;10473;1157.79;INSERT;8704.25;10
12;11794;1321;INSERT;7500.59;10
13;13631;1837;INSERT;5480.52;10
14;15502;1857.99;INSERT;5357.73;10
15;17441;1952.67;INSERT;5060.42;10
16;19502;2058.94;INSERT;4856.18;10
17;21076;1575.58;INSERT;6405.8;10
18;23044;1968;INSERT;5068.39;10
19;24804;1760;INSERT;5689.27;10
20;26488;1684;INSERT;5891.51;10
21;28266;1778;INSERT;5581.13;10
22;29670;1404;INSERT;7174.36;10
23;30779;1105.68;INSERT;9052.16;10
24;32230;1455.37;INSERT;6835.48;10
25;33744;1514;INSERT;6655.7;10
26;35260;1512.97;INSERT;6593.31;10
27;36564;1306.61;INSERT;7273.07;10
28;37687;1123;INSERT;9117.03;10
29;39000;1309.07;INSERT;7727.09;10
30;40505;1509.53;INSERT;6671.06;10
31;41957;1449.1;INSERT;6906.56;10
32;43466;1512.02;INSERT;6593.94;10
33;44519;1053;INSERT;9390.85;10
34;46014;1495;INSERT;6738.79;10
35;47661;1647;INSERT;6090.48;10
36;49210;1549;INSERT;6288.02;10
37;50310;1097.8;INSERT;9289.33;10
38;51713;1405.81;INSERT;7051.71;10
39;53501;1788;INSERT;5638.67;10
40;55324;1821.18;INSERT;5418.44;10
41;56624;1300;INSERT;7767.55;10
42;58044;1421.42;INSERT;7007.97;10
43;59675;1629.37;INSERT;6142.25;10
44;61499;1825.83;INSERT;5464.6;10
45;63352;1851.15;INSERT;5405.46;10
46;65183;1829.17;INSERT;5445.37;10
47;66857;1677.35;INSERT;5988.16;10
48;68521;1664;INSERT;6002.41;10
49;69742;1219.78;INSERT;8026.61;10
50;71441;1695.61;INSERT;5843.75;10
51;73236;1800.4;INSERT;5637.69;10
52;74894;1654.69;INSERT;6000.3;10
53;76117;1225.45;INSERT;8286.33;10
54;77760;1643;INSERT;6080.69;10
55;79706;1946;INSERT;5107.13;10
56;81388;1682;INSERT;5968.34;10
57;83074;1686;INSERT;5939.92;10
58;84728;1652.35;INSERT;6026.81;10
59;85957;1225.32;INSERT;8110.15;10
60;87301;1349.4;INSERT;7442.59;10
61;88839;1538;INSERT;6508.58;10
62;90238;1399;INSERT;7072.06;10
63;91375;1135.86;INSERT;8882.07;10
64;92901;1527.53;INSERT;6509.44;10
65;94360;1459;INSERT;6898.37;10
66;95855;1492.02;INSERT;6655.38;10
67;97796;1939.06;INSERT;5150.04;10
68;99376;1583.17;INSERT;6320.82;10
69;100711;1336.34;INSERT;7449.38;10
70;101894;1183;INSERT;8535.54;10
71;103263;1369;INSERT;7276.42;10
72;104754;1491;INSERT;6662.1;10
73;105774;1020;INSERT;9790.76;10
74;107126;1346.61;INSERT;7284.06;10
75;108240;1118.47;INSERT;9170.29;10
76;110176;1936;INSERT;5131.87;10
77;112339;2163;INSERT;4644.84;10
78;113933;1592.41;INSERT;6210.32;10
79;115782;1850.85;INSERT;5431.69;10
80;117839;2057;INSERT;4821.83;10
81;119836;1997;INSERT;5070.84;10
82;121811;1975;INSERT;4996;10
83;123053;1242;INSERT;7978.58;10
84;124271;1218;INSERT;8251.74;10
85;125558;1287;INSERT;7781.16;10
86;126726;1168;INSERT;8276.41;10
87;127958;1232;INSERT;8444.88;10
88;129352;1394;INSERT;7185.39;10
89;130430;1078;INSERT;8516.45;10
90;131624;1194;INSERT;8762.94;10
91;133106;1482;INSERT;6964.56;10
92;134929;1823;INSERT;5487.78;10
93;136689;1760;INSERT;5683.16;10
94;138492;1799.4;INSERT;5519.54;10
95;139939;1449.9;INSERT;6908.77;10
96;141411;1472;INSERT;6796.47;10
97;143059;1646.35;INSERT;6013.1;10
98;144786;1728.73;INSERT;5811.45;10
99;146561;1775;INSERT;5671.99;10
100;147980;1414.76;INSERT;6702.91;10
101;149477;1501.5;INSERT;6874.54;10
102;151316;1839;INSERT;5504.22;10
103;152918;1600.4;INSERT;6264.32;10
108;165346;2118.29;INSERT;4693.54;10
109;165483;1045.8;INSERT;11401.22;10
110;167272;1789;INSERT;5613.76;10
111;169089;1817;INSERT;5486.27;10
112;170572;1478.56;INSERT;6738.23;10
113;172009;1441.32;INSERT;6935.73;10
114;173760;1751;INSERT;5739.05;10
115;175432;1672;INSERT;5988.7;10
116;176656;1224;INSERT;8049.47;10
117;178000;1344;INSERT;7473.48;10
118;179487;1487;INSERT;6706.09;10
119;181473;1980.06;INSERT;5072.84;10
120;183118;1648.3;INSERT;6090.09;10
121;184768;1650;INSERT;6019.15;10
122;186654;1887.89;INSERT;5272.73;10
123;188076;1420.58;INSERT;7087.5;10
124;189840;1765.77;INSERT;5609.77;10
