7;833;831.34;READ;231533.32;70
7;833;831.34;UPDATE;245629.06;70
8;3310;2481.96;READ;28175.19;70
8;3310;2481.96;UPDATE;28387.82;70
9;6095;2785;READ;26066.19;70
9;6095;2785;UPDATE;23025.06;70
10;8749;2654;READ;26749.04;70
10;8749;2654;UPDATE;26434.44;70
11;11532;2783;READ;24475.11;70
11;11532;2783;UPDATE;26012.92;70
12;14292;2760;READ;24649.83;70
12;14292;2760;UPDATE;24422.01;70
13;17021;2729;READ;26474.43;70
13;17021;2729;UPDATE;27572.04;70
14;19976;2949.1;READ;21615.75;70
14;19976;2949.1;UPDATE;21971.23;70
15;23112;3129.74;READ;23245.27;70
15;23112;3129.74;UPDATE;24521.87;70
16;26223;3120.36;READ;22798.73;70
16;26223;3120.36;UPDATE;22704.88;70
17;29661;3441.44;READ;19073.19;70
17;29661;3441.44;UPDATE;21169.81;70
18;32800;3126.49;READ;21985.65;70
18;32800;3126.49;UPDATE;22504.7;70
19;37220;3384.38;READ;19381.76;70
19;37220;3384.38;UPDATE;21917.22;70
20;38904;2433.53;READ;28058.79;70
20;38904;2433.53;UPDATE;29110.41;70
21;41961;3044.82;READ;22706.42;70
21;41961;3044.82;UPDATE;23243.77;70
22;45181;3236.18;READ;20540.34;70
22;45181;3236.18;UPDATE;21286.35;70
23;47764;2577.84;READ;27638.48;70
23;47764;2577.84;UPDATE;27846.96;70
24;51014;3259.78;READ;19994.04;70
24;51014;3259.78;CLEANUP;2;70
24;51014;3259.78;UPDATE;23678.85;70
25;52524;1508.49;READ;43717.74;70
25;52524;1508.49;UPDATE;46993.3;70
26;55301;2779.78;READ;22928.04;70
26;55301;2779.78;UPDATE;22597.42;70
27;58523;3222;READ;23009.12;70
27;58523;3222;CLEANUP;0.5;70
27;58523;3222;UPDATE;22956.96;70
28;61698;3171.83;READ;19808.16;70
28;61698;3171.83;CLEANUP;1;70
28;61698;3171.83;UPDATE;21850.41;70
29;64608;2912.91;READ;22615.12;70
29;64608;2912.91;UPDATE;23080.32;70
30;67412;2804;READ;22733.84;70
30;67412;2804;CLEANUP;1;70
30;67412;2804;UPDATE;24099.92;70
31;70149;2737;READ;20342.31;70
31;70149;2737;CLEANUP;0.33;70
31;70149;2737;UPDATE;23312.32;70
32;72939;2790;READ;23348.99;70
32;72939;2790;CLEANUP;3;70
32;72939;2790;UPDATE;22454.84;70
33;76053;3114;READ;18186.43;70
33;76053;3114;CLEANUP;2.75;70
33;76053;3114;UPDATE;19157.13;70
34;78924;2871;READ;18646.27;70
34;78924;2871;CLEANUP;0.5;70
34;78924;2871;UPDATE;21602.26;70
35;81095;2168.83;READ;24631.29;70
35;81095;2168.83;CLEANUP;0;70
35;81095;2168.83;UPDATE;24669.62;70
36;83365;2267.73;READ;22127.58;70
36;83365;2267.73;CLEANUP;0.75;70
36;83365;2267.73;UPDATE;23437.49;70
37;85394;2031.03;READ;22200.39;70
37;85394;2031.03;CLEANUP;1;70
37;85394;2031.03;UPDATE;25427.77;70
38;87746;2354.35;READ;20769.04;70
38;87746;2354.35;UPDATE;19583.77;70
39;90746;3000;READ;14923.44;70
39;90746;3000;CLEANUP;0.5;70
39;90746;3000;UPDATE;15249.65;70
40;92971;2225;READ;17352.7;70
40;92971;2225;CLEANUP;0.5;70
40;92971;2225;UPDATE;17580.64;70
41;95436;2462.54;READ;13944.77;70
41;95436;2462.54;CLEANUP;1;70
41;95436;2462.54;UPDATE;14256.23;70
42;97491;2050.9;READ;13005.03;70
42;97491;2050.9;CLEANUP;0.25;70
42;97491;2050.9;UPDATE;13721.17;70
43;99051;1560;READ;10187.31;70
43;99051;1560;CLEANUP;0.33;70
43;99051;1560;UPDATE;11638.11;70
43;100000;1147.52;READ;5210.5;70
43;100000;1147.52;CLEANUP;0.17;70
43;100000;1147.52;UPDATE;4865.57;70
