7;400;400.4;READ;312523.87;60
7;400;400.4;INSERT;150263.33;60
8;5272;4872;READ;12654.47;60
8;5272;4872;INSERT;15804.15;60
9;10954;5682;READ;10492.54;60
9;10954;5682;INSERT;12005.46;60
10;16963;6009;READ;9941.02;60
10;16963;6009;INSERT;10915.12;60
11;23664;6701;READ;8785.17;60
11;23664;6701;INSERT;9234.07;60
12;31359;7695;READ;7896.94;60
12;31359;7695;INSERT;8518.25;60
13;38542;7183;READ;8146.96;60
13;38542;7183;INSERT;8810.84;60
14;45240;6698;READ;9024.78;60
14;45240;6698;INSERT;10904.97;60
15;53368;8128;READ;7267.02;60
15;53368;8128;INSERT;7481.48;60
16;61105;7737;READ;7728.44;60
16;61105;7737;INSERT;9409.11;60
17;70510;9405;READ;6329.08;60
17;70510;9405;INSERT;6721.3;60
18;80457;9947;READ;5955.82;60
18;80457;9947;CLEANUP;2;60
18;80457;9947;INSERT;6257.04;60
19;89329;8872;READ;6328.73;60
19;89329;8872;CLEANUP;0.5;60
19;89329;8872;INSERT;7336.19;60
20;97641;8303.7;READ;4688.23;60
20;97641;8303.7;CLEANUP;0.45;60
20;97641;8303.7;INSERT;5532.69;60
20;100000;6002.54;READ;1868.4;60
20;100000;6002.54;CLEANUP;0.08;60
20;100000;6002.54;INSERT;2559.41;60
